id,plot_id,reading_type,value,recorded_at
14020,240,rainfall,0.0,2026-04-21 07:00:00
14021,74,soil_moisture,46.03,2025-10-23 11:00:00
14022,295,soil_moisture,29.47,2026-04-11 16:00:00
14023,292,rainfall,0.0,2025-09-25 21:00:00
14024,32,rainfall,32.39,2025-07-26 02:00:00
14025,126,rainfall,0.0,2025-08-17 22:00:00
14026,71,humidity,41.93,2025-10-01 23:00:00
14027,356,rainfall,35.62,2025-12-13 00:00:00
14028,170,humidity,43.92,2025-07-04 18:00:00
14029,140,rainfall,0.0,2025-09-12 20:00:00
14030,449,temperature,36.69,2025-09-15 23:00:00
14031,17,rainfall,19.82,2025-07-20 06:00:00
14032,44,soil_moisture,32.49,2025-10-06 16:00:00
14033,263,temperature,26.8,2025-12-21 02:00:00
14034,309,temperature,20.24,2026-04-07 06:00:00
14035,196,temperature,22.35,2026-02-17 01:00:00
14036,288,rainfall,0.0,2025-07-06 05:00:00
14037,48,humidity,40.13,2025-12-31 15:00:00
14038,7,rainfall,65.61,2025-12-16 05:00:00
14039,293,soil_moisture,30.53,2026-02-09 18:00:00
14040,123,temperature,26.3,2025-11-15 13:00:00
14041,60,temperature,24.85,2026-03-06 09:00:00
14042,74,humidity,45.6,2025-10-22 13:00:00
14043,193,humidity,48.6,2026-03-18 17:00:00
14044,346,humidity,74.09,2025-09-25 16:00:00
14045,49,temperature,28.58,2025-09-30 09:00:00
14046,442,rainfall,24.29,2025-10-15 17:00:00
14047,285,temperature,29.59,2025-09-05 16:00:00
14048,282,rainfall,0.0,2026-01-10 08:00:00
14049,335,humidity,63.42,2025-09-03 06:00:00
14050,66,soil_moisture,31.0,2026-01-07 17:00:00
14051,115,temperature,30.16,2025-10-25 12:00:00
14052,134,humidity,56.05,2026-01-06 17:00:00
14053,273,temperature,24.1,2026-01-07 18:00:00
14054,327,temperature,26.44,2025-07-29 20:00:00
14055,295,temperature,23.77,2026-04-12 08:00:00
14056,448,rainfall,0.0,2025-12-14 20:00:00
14057,292,soil_moisture,38.38,2025-09-26 02:00:00
14058,222,temperature,25.95,2025-10-17 11:00:00
14059,82,humidity,44.24,2026-02-21 04:00:00
14060,449,temperature,33.44,2025-09-15 15:00:00
14061,115,temperature,33.3,2025-10-26 03:00:00
14062,222,rainfall,0.0,2025-10-16 09:00:00
14063,159,temperature,32.48,2025-09-20 03:00:00
14064,427,soil_moisture,31.46,2025-07-10 18:00:00
14065,411,temperature,29.33,2025-08-24 12:00:00
14066,154,rainfall,0.0,2025-08-20 05:00:00
14067,6,soil_moisture,41.81,2025-08-11 09:00:00
14068,353,rainfall,0.0,2026-03-18 06:00:00
14069,287,temperature,25.37,2026-04-03 11:00:00
14070,372,soil_moisture,40.97,2025-10-28 21:00:00
14071,36,temperature,25.17,2026-03-20 05:00:00
14072,327,temperature,24.63,2025-07-30 04:00:00
14073,212,soil_moisture,38.35,2025-11-16 08:00:00
14074,436,soil_moisture,34.72,2026-02-11 07:00:00
14075,309,rainfall,43.76,2026-04-07 01:00:00
14076,76,temperature,21.06,2026-04-16 15:00:00
14077,283,soil_moisture,46.74,2026-02-21 01:00:00
14078,442,rainfall,22.56,2025-10-15 06:00:00
14079,229,rainfall,50.5,2025-11-13 02:00:00
14080,170,humidity,52.15,2025-07-04 00:00:00
14081,205,soil_moisture,44.67,2025-12-24 04:00:00
14082,436,soil_moisture,27.68,2026-02-11 10:00:00
14083,193,temperature,28.56,2026-03-19 13:00:00
14084,115,rainfall,0.0,2025-10-26 21:00:00
14085,295,rainfall,0.0,2026-04-10 10:00:00
14086,403,temperature,31.22,2025-11-06 13:00:00
14087,367,temperature,34.83,2025-11-21 08:00:00
14088,211,rainfall,0.0,2026-02-02 23:00:00
14089,290,temperature,27.82,2026-02-26 00:00:00
14090,170,rainfall,0.0,2025-07-04 04:00:00
14091,273,rainfall,45.24,2026-01-06 15:00:00
14092,43,temperature,18.85,2025-09-13 12:00:00
14093,201,rainfall,0.0,2026-03-30 20:00:00
14094,257,soil_moisture,24.57,2025-07-03 08:00:00
14095,222,soil_moisture,42.32,2025-10-16 02:00:00
14096,13,rainfall,0.0,2025-11-02 19:00:00
14097,351,humidity,45.37,2026-02-12 02:00:00
14098,386,temperature,27.93,2026-04-04 06:00:00
14099,444,temperature,30.37,2025-12-12 18:00:00
14100,310,temperature,27.36,2025-12-24 12:00:00
14101,6,temperature,27.99,2025-08-11 13:00:00
14102,71,rainfall,52.97,2025-10-03 00:00:00
14103,65,soil_moisture,43.47,2025-07-10 00:00:00
14104,295,rainfall,0.0,2026-04-11 13:00:00
14105,114,soil_moisture,27.67,2026-04-21 06:00:00
14106,354,humidity,66.99,2026-03-06 21:00:00
14107,197,soil_moisture,43.62,2026-03-15 14:00:00
14108,277,soil_moisture,36.33,2025-09-10 03:00:00
14109,442,humidity,52.88,2025-10-14 15:00:00
14110,255,soil_moisture,40.72,2025-11-04 19:00:00
14111,204,rainfall,0.0,2025-08-23 01:00:00
14112,48,soil_moisture,48.2,2025-12-30 09:00:00
14113,418,soil_moisture,38.8,2025-09-05 11:00:00
14114,219,temperature,22.33,2025-11-20 07:00:00
14115,55,temperature,30.82,2025-09-01 03:00:00
14116,166,temperature,34.38,2025-12-01 11:00:00
14117,226,soil_moisture,32.44,2026-04-22 23:00:00
14118,157,soil_moisture,31.3,2026-01-21 01:00:00
14119,82,temperature,27.08,2026-02-22 12:00:00
14120,61,rainfall,0.0,2026-02-06 08:00:00
14121,294,soil_moisture,28.45,2026-01-04 07:00:00
14122,311,temperature,31.76,2025-10-08 23:00:00
14123,125,rainfall,0.0,2025-11-20 21:00:00
14124,128,temperature,22.42,2025-07-10 06:00:00
14125,386,humidity,70.17,2026-04-06 07:00:00
14126,263,humidity,51.83,2025-12-22 09:00:00
14127,287,rainfall,0.0,2026-04-03 03:00:00
14128,171,soil_moisture,33.75,2026-01-16 19:00:00
14129,45,humidity,44.64,2026-02-08 07:00:00
14130,168,temperature,26.91,2026-03-28 22:00:00
14131,147,soil_moisture,21.43,2026-03-09 02:00:00
14132,208,rainfall,0.0,2026-01-17 04:00:00
14133,72,temperature,22.19,2025-08-19 03:00:00
14134,28,temperature,19.37,2025-07-10 02:00:00
14135,343,soil_moisture,39.42,2026-01-12 19:00:00
14136,169,soil_moisture,45.42,2026-03-22 14:00:00
14137,211,rainfall,0.0,2026-02-04 04:00:00
14138,418,temperature,35.13,2025-09-06 17:00:00
14139,362,soil_moisture,29.79,2026-04-17 04:00:00
14140,311,rainfall,50.77,2025-10-09 07:00:00
14141,157,temperature,25.16,2026-01-19 15:00:00
14142,159,temperature,30.22,2025-09-19 16:00:00
14143,4,soil_moisture,29.8,2026-04-11 16:00:00
14144,361,rainfall,0.0,2025-10-19 03:00:00
14145,197,soil_moisture,43.42,2026-03-16 14:00:00
14146,324,rainfall,0.0,2026-01-25 02:00:00
14147,50,temperature,21.32,2026-03-11 00:00:00
14148,123,rainfall,0.0,2025-11-16 10:00:00
14149,184,temperature,33.47,2026-01-07 09:00:00
14150,60,temperature,28.56,2026-03-06 08:00:00
14151,323,rainfall,29.96,2025-07-27 00:00:00
14152,341,rainfall,61.99,2025-11-25 01:00:00
14153,43,temperature,21.33,2025-09-12 22:00:00
14154,45,soil_moisture,27.31,2026-02-08 02:00:00
14155,53,temperature,19.92,2026-03-02 14:00:00
14156,160,temperature,29.63,2026-04-14 04:00:00
14157,135,humidity,62.0,2025-12-06 14:00:00
14158,356,soil_moisture,35.9,2025-12-13 09:00:00
14159,288,rainfall,0.0,2025-07-06 08:00:00
14160,210,humidity,63.8,2025-11-04 05:00:00
14161,447,temperature,25.0,2025-09-18 03:00:00
14162,431,rainfall,24.64,2025-07-03 03:00:00
14163,160,rainfall,43.53,2026-04-14 18:00:00
14164,440,soil_moisture,40.78,2025-07-09 13:00:00
14165,160,soil_moisture,41.08,2026-04-14 09:00:00
14166,212,temperature,33.74,2025-11-17 08:00:00
14167,210,soil_moisture,41.41,2025-11-05 15:00:00
14168,133,soil_moisture,38.64,2025-07-03 15:00:00
14169,436,temperature,28.56,2026-02-12 00:00:00
14170,309,soil_moisture,27.08,2026-04-07 11:00:00
14171,65,humidity,69.8,2025-07-09 05:00:00
14172,272,temperature,27.66,2025-12-03 20:00:00
14173,32,soil_moisture,42.57,2025-07-26 03:00:00
14174,196,soil_moisture,42.76,2026-02-16 23:00:00
14175,36,temperature,28.83,2026-03-19 08:00:00
14176,90,soil_moisture,36.11,2025-08-19 16:00:00
14177,78,rainfall,0.0,2025-09-26 04:00:00
14178,167,temperature,40.17,2025-12-23 13:00:00
14179,151,temperature,24.77,2026-03-18 08:00:00
14180,240,soil_moisture,23.33,2026-04-21 06:00:00
14181,431,rainfall,35.37,2025-07-01 23:00:00
14182,368,humidity,65.54,2026-03-04 17:00:00
14183,210,rainfall,0.0,2025-11-04 18:00:00
14184,91,humidity,68.04,2026-02-23 11:00:00
14185,424,rainfall,0.0,2026-01-06 04:00:00
14186,446,temperature,29.42,2026-04-20 05:00:00
14187,322,soil_moisture,25.01,2026-01-16 08:00:00
14188,381,rainfall,0.0,2025-10-25 08:00:00
14189,128,rainfall,50.97,2025-07-10 02:00:00
14190,146,humidity,48.79,2025-08-16 18:00:00
14191,226,soil_moisture,35.0,2026-04-22 20:00:00
14192,219,temperature,29.33,2025-11-19 03:00:00
14193,117,humidity,44.82,2025-08-22 11:00:00
14194,47,soil_moisture,40.97,2025-10-05 13:00:00
14195,167,soil_moisture,38.22,2025-12-24 20:00:00
14196,447,humidity,56.68,2025-09-18 19:00:00
14197,43,temperature,21.3,2025-09-12 16:00:00
14198,177,humidity,58.71,2026-03-14 02:00:00
14199,201,humidity,60.14,2026-03-31 10:00:00
14200,402,humidity,47.68,2026-03-29 12:00:00
14201,449,soil_moisture,32.35,2025-09-15 22:00:00
14202,354,soil_moisture,23.39,2026-03-06 10:00:00
14203,322,soil_moisture,20.32,2026-01-16 11:00:00
14204,210,temperature,29.34,2025-11-05 12:00:00
14205,140,humidity,43.82,2025-09-13 17:00:00
14206,151,soil_moisture,25.45,2026-03-17 03:00:00
14207,18,soil_moisture,34.48,2026-03-17 06:00:00
14208,91,temperature,21.13,2026-02-23 22:00:00
14209,146,temperature,22.86,2025-08-16 03:00:00
14210,66,soil_moisture,24.02,2026-01-07 04:00:00
14211,89,rainfall,0.0,2026-02-26 19:00:00
14212,413,soil_moisture,41.2,2026-01-13 16:00:00
14213,342,humidity,63.49,2026-03-30 14:00:00
14214,197,humidity,45.96,2026-03-16 09:00:00
14215,300,humidity,70.84,2025-10-25 07:00:00
14216,386,rainfall,0.0,2026-04-04 02:00:00
14217,419,soil_moisture,36.48,2025-09-25 21:00:00
14218,157,humidity,36.04,2026-01-20 05:00:00
14219,77,soil_moisture,19.51,2026-03-27 23:00:00
14220,377,humidity,44.59,2025-07-12 11:00:00
14221,154,rainfall,43.87,2025-08-21 21:00:00
14222,201,temperature,26.77,2026-03-30 05:00:00
14223,73,temperature,34.47,2025-10-07 02:00:00
14224,449,rainfall,0.0,2025-09-16 17:00:00
14225,268,rainfall,0.0,2025-12-24 21:00:00
14226,36,rainfall,0.0,2026-03-19 00:00:00
14227,331,rainfall,24.42,2026-04-10 21:00:00
14228,223,rainfall,0.0,2025-12-13 23:00:00
14229,287,rainfall,0.0,2026-04-03 17:00:00
14230,260,soil_moisture,29.1,2025-09-21 09:00:00
14231,180,rainfall,64.82,2025-12-24 21:00:00
14232,437,rainfall,0.0,2025-10-05 19:00:00
14233,94,soil_moisture,25.75,2025-09-28 13:00:00
14234,140,humidity,46.3,2025-09-14 00:00:00
14235,260,temperature,31.96,2025-09-22 10:00:00
14236,436,humidity,66.29,2026-02-11 17:00:00
14237,318,humidity,44.95,2026-04-05 01:00:00
14238,48,soil_moisture,49.92,2025-12-30 17:00:00
14239,74,temperature,24.76,2025-10-23 19:00:00
14240,303,rainfall,50.82,2025-08-22 12:00:00
14241,425,rainfall,51.17,2025-09-08 11:00:00
14242,94,temperature,29.1,2025-09-29 08:00:00
14243,303,rainfall,0.0,2025-08-21 19:00:00
14244,7,temperature,28.24,2025-12-16 14:00:00
14245,169,temperature,27.11,2026-03-22 10:00:00
14246,128,rainfall,43.29,2025-07-10 20:00:00
14247,431,soil_moisture,43.51,2025-07-02 01:00:00
14248,353,humidity,49.83,2026-03-18 23:00:00
14249,386,rainfall,57.38,2026-04-05 22:00:00
14250,384,humidity,51.64,2025-08-17 07:00:00
14251,263,humidity,47.01,2025-12-22 22:00:00
14252,170,humidity,41.83,2025-07-04 02:00:00
14253,161,temperature,24.89,2026-01-06 14:00:00
14254,257,humidity,62.83,2025-07-03 01:00:00
14255,343,humidity,59.13,2026-01-12 07:00:00
14256,45,rainfall,35.7,2026-02-08 09:00:00
14257,220,rainfall,24.63,2026-01-30 13:00:00
14258,28,temperature,24.53,2025-07-10 06:00:00
14259,143,soil_moisture,35.06,2025-08-11 12:00:00
14260,154,temperature,31.97,2025-08-21 19:00:00
14261,32,rainfall,39.12,2025-07-26 09:00:00
14262,17,temperature,33.46,2025-07-19 15:00:00
14263,437,temperature,33.4,2025-10-04 23:00:00
14264,447,temperature,20.42,2025-09-18 12:00:00
14265,436,humidity,66.54,2026-02-12 08:00:00
14266,24,humidity,44.47,2026-03-05 14:00:00
14267,331,rainfall,0.0,2026-04-10 23:00:00
14268,10,humidity,42.56,2026-03-30 03:00:00
14269,240,soil_moisture,26.47,2026-04-23 10:00:00
14270,197,humidity,47.53,2026-03-15 09:00:00
14271,293,soil_moisture,28.93,2026-02-09 20:00:00
14272,48,rainfall,0.0,2025-12-30 05:00:00
14273,215,humidity,38.31,2026-03-14 10:00:00
14274,47,soil_moisture,37.61,2025-10-05 04:00:00
14275,169,humidity,58.68,2026-03-23 17:00:00
14276,17,humidity,43.46,2025-07-19 21:00:00
14277,90,humidity,56.46,2025-08-19 12:00:00
14278,220,temperature,25.42,2026-01-29 13:00:00
14279,5,humidity,50.46,2026-04-09 04:00:00
14280,46,rainfall,0.0,2025-09-21 06:00:00
14281,137,humidity,39.98,2026-03-12 18:00:00
14282,444,rainfall,0.0,2025-12-11 15:00:00
14283,151,humidity,52.6,2026-03-18 14:00:00
14284,180,humidity,58.6,2025-12-26 15:00:00
14285,295,humidity,53.21,2026-04-10 03:00:00
14286,142,temperature,31.72,2025-11-15 17:00:00
14287,16,rainfall,36.57,2025-08-19 01:00:00
14288,169,temperature,28.84,2026-03-22 02:00:00
14289,126,humidity,49.39,2025-08-18 13:00:00
14290,300,temperature,24.06,2025-10-25 02:00:00
14291,148,soil_moisture,47.46,2025-12-02 11:00:00
14292,229,humidity,54.1,2025-11-11 02:00:00
14293,77,soil_moisture,21.57,2026-03-26 05:00:00
14294,287,temperature,23.67,2026-04-03 15:00:00
14295,268,rainfall,0.0,2025-12-25 00:00:00
14296,140,rainfall,0.0,2025-09-12 11:00:00
14297,154,humidity,63.85,2025-08-20 20:00:00
14298,30,temperature,21.58,2025-08-20 07:00:00
14299,240,humidity,61.24,2026-04-22 02:00:00
14300,282,temperature,30.54,2026-01-10 16:00:00
14301,143,soil_moisture,37.22,2025-08-11 02:00:00
14302,122,temperature,25.2,2025-12-21 16:00:00
14303,401,humidity,46.52,2025-12-09 01:00:00
14304,28,humidity,56.44,2025-07-09 18:00:00
14305,311,soil_moisture,39.56,2025-10-07 20:00:00
14306,72,rainfall,24.15,2025-08-19 11:00:00
14307,36,temperature,25.03,2026-03-20 13:00:00
14308,296,soil_moisture,500.0,2025-08-22 00:00:00
14309,32,temperature,28.87,2025-07-27 11:00:00
14310,4,humidity,61.82,2026-04-12 07:00:00
14311,1,temperature,26.58,2026-03-01 18:00:00
14312,309,humidity,36.73,2026-04-08 07:00:00
14313,389,humidity,37.61,2026-03-16 16:00:00
14314,431,soil_moisture,36.84,2025-07-02 19:00:00
14315,159,humidity,49.08,2025-09-19 07:00:00
14316,166,temperature,32.54,2025-12-01 10:00:00
14317,368,rainfall,0.0,2026-03-04 10:00:00
14318,389,soil_moisture,29.91,2026-03-17 05:00:00
14319,103,temperature,21.79,2026-01-08 05:00:00
14320,196,humidity,67.14,2026-02-15 05:00:00
14321,76,rainfall,19.21,2026-04-16 20:00:00
14322,122,soil_moisture,43.98,2025-12-22 12:00:00
14323,45,humidity,45.49,2026-02-09 13:00:00
14324,318,rainfall,21.56,2026-04-04 04:00:00
14325,125,humidity,55.72,2025-11-21 15:00:00
14326,99,temperature,34.63,2025-10-08 07:00:00
14327,215,rainfall,0.0,2026-03-16 03:00:00
14328,353,temperature,20.56,2026-03-19 05:00:00
14329,53,temperature,26.96,2026-03-02 04:00:00
14330,4,temperature,31.54,2026-04-12 11:00:00
14331,90,rainfall,0.0,2025-08-21 02:00:00
14332,147,soil_moisture,26.42,2026-03-08 06:00:00
14333,377,humidity,43.24,2025-07-12 04:00:00
14334,229,rainfall,0.0,2025-11-12 03:00:00
14335,219,humidity,-99.0,2025-11-19 13:00:00
14336,341,temperature,34.68,2025-11-25 04:00:00
14337,226,rainfall,0.0,2026-04-23 03:00:00
14338,240,rainfall,40.0,2026-04-22 04:00:00
14339,368,temperature,20.88,2026-03-04 05:00:00
14340,449,soil_moisture,41.28,2025-09-15 01:00:00
14341,306,temperature,34.81,2025-12-30 20:00:00
14342,311,temperature,27.77,2025-10-07 05:00:00
14343,287,temperature,20.04,2026-04-03 14:00:00
14344,372,humidity,58.18,2025-10-29 06:00:00
14345,180,rainfall,0.0,2025-12-26 10:00:00
14346,154,rainfall,0.0,2025-08-20 06:00:00
14347,240,temperature,21.52,2026-04-21 19:00:00
14348,157,humidity,31.05,2026-01-19 22:00:00
14349,356,humidity,74.11,2025-12-13 04:00:00
14350,308,temperature,21.76,2025-12-27 08:00:00
14351,71,rainfall,0.0,2025-10-01 13:00:00
14352,185,rainfall,0.0,2026-03-06 07:00:00
14353,168,soil_moisture,30.27,2026-03-27 09:00:00
14354,143,humidity,57.27,2025-08-12 12:00:00
14355,128,temperature,21.89,2025-07-11 01:00:00
14356,208,temperature,33.47,2026-01-15 23:00:00
14357,446,humidity,49.66,2026-04-20 08:00:00
14358,78,soil_moisture,35.5,2025-09-25 04:00:00
14359,277,temperature,28.64,2025-09-11 01:00:00
14360,4,temperature,29.46,2026-04-13 02:00:00
14361,428,temperature,21.38,2026-01-31 16:00:00
14362,309,temperature,24.7,2026-04-07 23:00:00
14363,73,humidity,77.9,2025-10-08 21:00:00
14364,7,soil_moisture,43.02,2025-12-15 22:00:00
14365,49,temperature,23.92,2025-09-30 14:00:00
14366,411,humidity,59.94,2025-08-24 12:00:00
14367,180,soil_moisture,40.84,2025-12-25 15:00:00
14368,263,rainfall,50.65,2025-12-22 22:00:00
14369,335,rainfall,58.8,2025-09-03 13:00:00
14370,59,temperature,25.25,2025-12-08 14:00:00
14371,386,soil_moisture,39.76,2026-04-04 15:00:00
14372,29,temperature,30.78,2026-01-19 18:00:00
14373,146,humidity,49.82,2025-08-15 02:00:00
14374,143,humidity,56.85,2025-08-12 02:00:00
14375,151,rainfall,0.0,2026-03-16 17:00:00
14376,122,soil_moisture,43.96,2025-12-22 19:00:00
14377,353,soil_moisture,31.07,2026-03-18 06:00:00
14378,45,soil_moisture,28.78,2026-02-08 19:00:00
14379,282,temperature,31.97,2026-01-10 15:00:00
14380,134,humidity,55.43,2026-01-07 12:00:00
14381,282,temperature,31.13,2026-01-09 22:00:00
14382,154,temperature,36.18,2025-08-22 07:00:00
14383,351,humidity,49.74,2026-02-13 15:00:00
14384,136,humidity,58.94,2025-11-11 03:00:00
14385,351,humidity,45.24,2026-02-13 05:00:00
14386,205,soil_moisture,41.61,2025-12-25 23:00:00
14387,115,humidity,70.91,2025-10-26 17:00:00
14388,382,temperature,22.69,2025-07-30 15:00:00
14389,113,temperature,28.3,2025-07-27 17:00:00
14390,140,rainfall,36.91,2025-09-13 02:00:00
14391,219,humidity,71.55,2025-11-21 00:00:00
14392,389,humidity,43.99,2026-03-16 12:00:00
14393,70,soil_moisture,28.29,2025-12-10 15:00:00
14394,170,rainfall,41.89,2025-07-05 18:00:00
14395,386,humidity,63.24,2026-04-06 08:00:00
14396,32,rainfall,0.0,2025-07-28 18:00:00
14397,219,soil_moisture,36.75,2025-11-20 02:00:00
14398,191,humidity,59.58,2026-04-07 12:00:00
14399,201,temperature,-99.0,2026-03-31 18:00:00
14400,105,temperature,22.63,2026-01-27 18:00:00
14401,115,temperature,30.5,2025-10-26 01:00:00
14402,192,soil_moisture,36.15,2026-01-20 09:00:00
14403,159,temperature,35.08,2025-09-19 09:00:00
14404,300,humidity,71.14,2025-10-26 07:00:00
14405,440,humidity,47.45,2025-07-08 10:00:00
14406,418,soil_moisture,33.48,2025-09-06 12:00:00
14407,377,soil_moisture,27.38,2025-07-12 12:00:00
14408,356,humidity,71.75,2025-12-12 18:00:00
14409,421,temperature,25.72,2025-07-12 23:00:00
14410,308,temperature,21.31,2025-12-26 06:00:00
14411,53,humidity,41.92,2026-03-04 04:00:00
14412,151,soil_moisture,19.64,2026-03-17 15:00:00
14413,134,temperature,26.44,2026-01-06 06:00:00
14414,226,humidity,40.67,2026-04-21 23:00:00
14415,18,rainfall,0.0,2026-03-15 10:00:00
14416,212,temperature,28.56,2025-11-17 23:00:00
14417,227,humidity,60.15,2025-10-18 04:00:00
14418,13,soil_moisture,38.69,2025-11-02 03:00:00
14419,6,humidity,64.09,2025-08-11 06:00:00
14420,268,rainfall,56.07,2025-12-25 16:00:00
14421,157,rainfall,0.0,2026-01-20 00:00:00
14422,140,temperature,27.39,2025-09-12 04:00:00
14423,211,humidity,64.05,2026-02-04 05:00:00
14424,428,soil_moisture,40.26,2026-01-30 07:00:00
14425,296,humidity,61.34,2025-08-20 20:00:00
14426,323,rainfall,0.0,2025-07-26 14:00:00
14427,47,soil_moisture,42.7,2025-10-06 03:00:00
14428,370,soil_moisture,34.71,2025-07-10 10:00:00
14429,444,temperature,27.58,2025-12-12 17:00:00
14430,436,temperature,29.26,2026-02-12 06:00:00
14431,185,soil_moisture,33.45,2026-03-06 03:00:00
14432,186,humidity,70.21,2026-01-29 04:00:00
14433,99,humidity,46.27,2025-10-08 02:00:00
14434,55,temperature,30.75,2025-09-01 12:00:00
14435,184,soil_moisture,26.56,2026-01-06 23:00:00
14436,177,humidity,48.27,2026-03-12 23:00:00
14437,1,temperature,24.61,2026-03-02 00:00:00
14438,295,temperature,22.69,2026-04-10 06:00:00
14439,295,temperature,22.15,2026-04-10 10:00:00
14440,384,soil_moisture,27.52,2025-08-18 06:00:00
14441,309,humidity,43.36,2026-04-07 13:00:00
14442,219,humidity,76.09,2025-11-20 17:00:00
14443,50,temperature,23.39,2026-03-10 04:00:00
14444,177,temperature,22.78,2026-03-13 12:00:00
14445,381,rainfall,0.0,2025-10-25 03:00:00
14446,361,humidity,66.98,2025-10-18 16:00:00
14447,16,soil_moisture,34.55,2025-08-20 04:00:00
14448,346,soil_moisture,32.26,2025-09-26 13:00:00
14449,201,soil_moisture,23.56,2026-03-30 06:00:00
14450,354,humidity,63.96,2026-03-07 05:00:00
14451,186,soil_moisture,48.04,2026-01-27 13:00:00
14452,403,rainfall,0.0,2025-11-05 10:00:00
14453,428,rainfall,31.83,2026-01-31 03:00:00
14454,32,humidity,69.09,2025-07-27 13:00:00
14455,30,rainfall,0.0,2025-08-19 07:00:00
14456,184,temperature,30.15,2026-01-07 00:00:00
14457,306,rainfall,38.3,2025-12-31 01:00:00
14458,385,rainfall,28.03,2026-03-24 00:00:00
14459,306,soil_moisture,35.55,2025-12-31 04:00:00
14460,444,rainfall,0.0,2025-12-13 00:00:00
14461,167,humidity,72.66,2025-12-23 21:00:00
14462,7,humidity,61.93,2025-12-15 01:00:00
14463,61,temperature,26.7,2026-02-06 21:00:00
14464,327,temperature,26.3,2025-07-28 03:00:00
14465,91,temperature,23.8,2026-02-23 13:00:00
14466,421,rainfall,26.16,2025-07-12 06:00:00
14467,298,rainfall,0.0,2025-09-12 05:00:00
14468,367,soil_moisture,41.24,2025-11-21 02:00:00
14469,61,temperature,27.73,2026-02-07 09:00:00
14470,331,rainfall,0.0,2026-04-09 01:00:00
14471,257,humidity,67.16,2025-07-03 18:00:00
14472,143,temperature,31.41,2025-08-10 06:00:00
14473,6,humidity,66.67,2025-08-11 11:00:00
14474,105,soil_moisture,44.37,2026-01-28 17:00:00
14475,113,soil_moisture,35.94,2025-07-27 09:00:00
14476,446,soil_moisture,37.22,2026-04-21 11:00:00
14477,321,humidity,54.11,2025-09-11 08:00:00
14478,114,soil_moisture,30.65,2026-04-20 08:00:00
14479,296,temperature,32.96,2025-08-20 10:00:00
14480,160,humidity,65.3,2026-04-15 23:00:00
14481,322,soil_moisture,25.43,2026-01-16 15:00:00
14482,169,rainfall,42.22,2026-03-23 22:00:00
14483,45,rainfall,0.0,2026-02-08 20:00:00
14484,16,soil_moisture,42.35,2025-08-19 16:00:00
14485,45,humidity,40.65,2026-02-10 08:00:00
14486,17,rainfall,0.0,2025-07-21 10:00:00
14487,204,temperature,31.31,2025-08-23 10:00:00
14488,192,humidity,58.41,2026-01-21 14:00:00
14489,125,soil_moisture,42.41,2025-11-20 07:00:00
14490,90,humidity,58.22,2025-08-19 19:00:00
14491,55,soil_moisture,36.45,2025-09-02 04:00:00
14492,220,soil_moisture,24.38,2026-01-31 07:00:00
14493,372,rainfall,0.0,2025-10-29 16:00:00
14494,55,soil_moisture,33.06,2025-09-01 17:00:00
14495,425,temperature,35.87,2025-09-08 10:00:00
14496,133,temperature,22.79,2025-07-03 03:00:00
14497,114,rainfall,0.0,2026-04-20 12:00:00
14498,60,soil_moisture,30.37,2026-03-06 06:00:00
14499,306,humidity,74.83,2025-12-30 14:00:00
14500,321,humidity,50.07,2025-09-11 15:00:00
14501,424,soil_moisture,24.34,2026-01-05 06:00:00
14502,389,humidity,49.16,2026-03-17 00:00:00
14503,16,humidity,70.82,2025-08-19 21:00:00
14504,66,humidity,48.94,2026-01-08 07:00:00
14505,135,humidity,71.83,2025-12-06 22:00:00
14506,386,temperature,25.71,2026-04-04 13:00:00
14507,386,temperature,28.94,2026-04-05 05:00:00
14508,148,temperature,31.72,2025-12-03 14:00:00
14509,341,humidity,56.41,2025-11-24 01:00:00
14510,413,humidity,49.65,2026-01-12 19:00:00
14511,47,soil_moisture,36.02,2025-10-04 12:00:00
14512,142,humidity,64.99,2025-11-16 03:00:00
14513,208,temperature,27.26,2026-01-16 12:00:00
14514,376,soil_moisture,41.14,2025-09-13 16:00:00
14515,44,humidity,52.91,2025-10-07 21:00:00
14516,391,temperature,24.24,2025-06-28 14:00:00
14517,59,rainfall,0.0,2025-12-10 19:00:00
14518,362,temperature,23.57,2026-04-17 01:00:00
14519,142,rainfall,0.0,2025-11-17 01:00:00
14520,298,soil_moisture,42.17,2025-09-13 01:00:00
14521,29,temperature,30.93,2026-01-18 03:00:00
14522,128,humidity,30.41,2025-07-10 04:00:00
14523,330,humidity,59.62,2025-10-01 13:00:00
14524,17,temperature,30.58,2025-07-20 00:00:00
14525,103,soil_moisture,24.4,2026-01-09 10:00:00
14526,43,temperature,21.18,2025-09-13 03:00:00
14527,66,rainfall,34.72,2026-01-06 01:00:00
14528,137,temperature,25.55,2026-03-13 15:00:00
14529,285,humidity,49.19,2025-09-06 04:00:00
14530,305,temperature,21.3,2025-06-26 10:00:00
14531,167,rainfall,0.0,2025-12-24 21:00:00
14532,201,temperature,31.67,2026-03-30 08:00:00
14533,90,humidity,55.84,2025-08-20 08:00:00
14534,143,humidity,50.65,2025-08-12 08:00:00
14535,137,temperature,27.83,2026-03-13 11:00:00
14536,321,rainfall,41.28,2025-09-10 09:00:00
14537,89,soil_moisture,39.35,2026-02-27 00:00:00
14538,290,temperature,25.81,2026-02-26 01:00:00
