id,plot_id,crop,season,sown_date,harvest_date,expected_yield,actual_yield,status
881,18,jowar,rabi,2024-10-01 00:00:00,2025-01-18 00:00:00,2496.9,20770.6,H
882,204,groundnut,kharif,2025-07-16 00:00:00,2025-12-27 00:00:00,1525.1,2981.1,H
883,296,jowar,rabi,2024-11-20 00:00:00,2025-03-16 00:00:00,2433.0,874.2,H
884,394,chickpea,rabi,2024-10-09 00:00:00,2025-02-07 00:00:00,1528.9,2199.1,H
885,340,wheat,rabi,2025-11-03 00:00:00,2026-04-02 00:00:00,2974.8,64670.7,H
886,65,wheat,rabi,2025-10-04 00:00:00,2026-02-16 00:00:00,3297.8,22170.5,H
887,232,jowar,rabi,2025-10-13 00:00:00,2026-02-22 00:00:00,2180.3,2724.2,H
888,9,cotton,kharif,2025-06-19 00:00:00,2025-12-01 00:00:00,1816.5,4333.2,F
889,277,cotton,kharif,2024-06-04 00:00:00,2024-11-04 00:00:00,1619.4,5818.6,H
890,432,maize,rabi,2024-11-02 00:00:00,2025-03-07 00:00:00,5164.2,3525.8,H
891,244,sunflower,summer,2024-03-01 00:00:00,2024-05-29 00:00:00,1110.5,14075.6,H
892,376,onion,kharif,2023-07-05 00:00:00,2023-11-01 00:00:00,15908.5,149851.4,H
893,125,jowar,rabi,2026-11-13 00:00:00,,2179.2,,P
894,428,groundnut,kharif,2024-07-05 00:00:00,2024-11-17 00:00:00,1419.3,1932.0,H
895,78,cotton,kharif,2024-07-25 00:00:00,2024-12-02 00:00:00,1535.8,9860.9,H
896,53,onion,rabi,2024-11-10 00:00:00,2025-02-25 00:00:00,16198.0,185794.6,H
897,387,groundnut,summer,2023-03-27 00:00:00,2023-07-06 00:00:00,1414.2,18192.8,H
898,449,sunflower,summer,2024-02-03 00:00:00,2024-05-21 00:00:00,1106.9,1467.7,H
899,360,jowar,rabi,2023-10-28 00:00:00,2024-03-25 00:00:00,2241.7,2411.2,H
900,129,chickpea,rabi,2025-11-12 00:00:00,2026-02-25 00:00:00,1195.4,21212.6,H
